OBJECTID,sample_no,notes,survey,UTM_E,UTM_N,Au_ppb,Au_ppm,Ag_ppm,Ag_ppb,Al_perc,As_ppm,B_ppm,Ba_ppm,Be_ppm,Bi_ppm,Ca_perc,Cd_ppm,Co_ppm,Cr_ppm,Cu_ppm,Fe_perc,Ga_ppm,Hg_ppm,Hg_ppb,K_perc,La_ppm,Mg_perc,Mn_ppm,Mo_ppm,Na_perc,Ni_ppm,Os_ppb,P_ppm,P_perc,Pb_ppm,Pd_ppb,Pt_ppb,S_perc,Sb_ppm,Sc_ppm,Se_ppm,Sn_ppm,Sr_ppm,Te_ppm,Ti_perc,Th_ppm,Tl_ppm,U_ppm,V_ppm,W_ppm,Zn_ppm,smpl_wt_g,clst_litho,publicatn,UTM83_zone
"612",FGL10-118,analytical duplicate,Faro Grid Line 1998,"581250","6916550",-5.00000000000,0.00000000000,-0.20000000000,0.00000000000,2.62000000000,10.00000000000,0.00000000000,200.00000000000,1.00000000000,-2.00000000000,0.57000000000,-0.50000000000,13.00000000000,60.00000000000,59.00000000000,3.67000000000,-10.00000000000,-1.00000000000,0.00000000000,0.18000000000,40.00000000000,0.90000000000,320.00000000000,-1.00000000000,0.04000000000,47.00000000000,0.00000000000,630.00000000000,0.00000000000,30.00000000000,0.00000000000,0.00000000000,0.00000000000,-2.00000000000,6.00000000000,0.00000000000,0.00000000000,48.00000000000,0.00000000000,0.10000000000,0.00000000000,-10.00000000000,-10.00000000000,49.00000000000,-10.00000000000,96.00000000000,,,"Bond, 2001, Anvil, YGS Bulletin 11","8"
"613",FGL10-119,,Faro Grid Line 1998,"581280","6916250",-5.00000000000,0.00000000000,-0.20000000000,0.00000000000,2.62000000000,16.00000000000,0.00000000000,200.00000000000,1.00000000000,-2.00000000000,0.65000000000,-0.50000000000,17.00000000000,74.00000000000,62.00000000000,3.95000000000,-10.00000000000,-1.00000000000,0.00000000000,0.29000000000,40.00000000000,1.15000000000,430.00000000000,-1.00000000000,0.04000000000,57.00000000000,0.00000000000,720.00000000000,0.00000000000,42.00000000000,0.00000000000,0.00000000000,0.00000000000,-2.00000000000,7.00000000000,0.00000000000,0.00000000000,58.00000000000,0.00000000000,0.08000000000,0.00000000000,-10.00000000000,-10.00000000000,50.00000000000,-10.00000000000,130.00000000000,,,"Bond, 2001, Anvil, YGS Bulletin 11","8"
"614",FGL10-120,,Faro Grid Line 1998,"581380","6916930",-5.00000000000,0.00000000000,-0.20000000000,0.00000000000,1.92000000000,8.00000000000,0.00000000000,130.00000000000,0.50000000000,-2.00000000000,0.55000000000,-0.50000000000,13.00000000000,68.00000000000,42.00000000000,3.15000000000,-10.00000000000,-1.00000000000,0.00000000000,0.18000000000,30.00000000000,0.96000000000,290.00000000000,-1.00000000000,0.01000000000,53.00000000000,0.00000000000,780.00000000000,0.00000000000,22.00000000000,0.00000000000,0.00000000000,0.00000000000,-2.00000000000,6.00000000000,0.00000000000,0.00000000000,37.00000000000,0.00000000000,0.07000000000,0.00000000000,-10.00000000000,-10.00000000000,44.00000000000,-10.00000000000,88.00000000000,,,"Bond, 2001, Anvil, YGS Bulletin 11","8"
"615",FGL11-124,,Faro Grid Line 1998,"580620","6916240",-5.00000000000,0.00000000000,-0.20000000000,0.00000000000,2.62000000000,10.00000000000,0.00000000000,160.00000000000,0.50000000000,-2.00000000000,0.69000000000,-0.50000000000,14.00000000000,60.00000000000,82.00000000000,3.52000000000,-10.00000000000,-1.00000000000,0.00000000000,0.30000000000,30.00000000000,1.21000000000,340.00000000000,-1.00000000000,0.03000000000,49.00000000000,0.00000000000,670.00000000000,0.00000000000,30.00000000000,0.00000000000,0.00000000000,0.00000000000,-2.00000000000,6.00000000000,0.00000000000,0.00000000000,53.00000000000,0.00000000000,0.10000000000,0.00000000000,-10.00000000000,-10.00000000000,49.00000000000,-10.00000000000,110.00000000000,,,"Bond, 2001, Anvil, YGS Bulletin 11","8"
"616",FGL11-125,,Faro Grid Line 1998,"580620","6916040",-5.00000000000,0.00000000000,0.20000000000,0.00000000000,2.78000000000,14.00000000000,0.00000000000,190.00000000000,0.50000000000,-2.00000000000,0.61000000000,2.00000000000,12.00000000000,55.00000000000,34.00000000000,2.96000000000,-10.00000000000,-1.00000000000,0.00000000000,0.11000000000,30.00000000000,0.97000000000,275.00000000000,-1.00000000000,0.01000000000,43.00000000000,0.00000000000,220.00000000000,0.00000000000,160.00000000000,0.00000000000,0.00000000000,0.00000000000,-2.00000000000,5.00000000000,0.00000000000,0.00000000000,38.00000000000,0.00000000000,0.08000000000,0.00000000000,-10.00000000000,-10.00000000000,47.00000000000,-10.00000000000,198.00000000000,,,"Bond, 2001, Anvil, YGS Bulletin 11","8"
"617",FGL11-127,,Faro Grid Line 1998,"580440","6915670",-5.00000000000,0.00000000000,-0.20000000000,0.00000000000,3.27000000000,14.00000000000,0.00000000000,260.00000000000,0.50000000000,-2.00000000000,0.92000000000,-0.50000000000,17.00000000000,62.00000000000,66.00000000000,3.54000000000,10.00000000000,-1.00000000000,0.00000000000,0.24000000000,40.00000000000,1.37000000000,475.00000000000,-1.00000000000,0.07000000000,48.00000000000,0.00000000000,770.00000000000,0.00000000000,32.00000000000,0.00000000000,0.00000000000,0.00000000000,-2.00000000000,8.00000000000,0.00000000000,0.00000000000,72.00000000000,0.00000000000,0.09000000000,0.00000000000,-10.00000000000,-10.00000000000,52.00000000000,-10.00000000000,108.00000000000,,,"Bond, 2001, Anvil, YGS Bulletin 11","8"
"618",FGL11-128,,Faro Grid Line 1998,"580320","6915490",-5.00000000000,0.00000000000,-0.20000000000,0.00000000000,3.18000000000,16.00000000000,0.00000000000,220.00000000000,0.50000000000,-2.00000000000,1.03000000000,-0.50000000000,19.00000000000,55.00000000000,41.00000000000,3.88000000000,10.00000000000,-1.00000000000,0.00000000000,0.27000000000,30.00000000000,1.61000000000,490.00000000000,1.00000000000,0.09000000000,53.00000000000,0.00000000000,890.00000000000,0.00000000000,28.00000000000,0.00000000000,0.00000000000,0.00000000000,-2.00000000000,8.00000000000,0.00000000000,0.00000000000,80.00000000000,0.00000000000,0.07000000000,0.00000000000,-10.00000000000,-10.00000000000,55.00000000000,-10.00000000000,102.00000000000,,,"Bond, 2001, Anvil, YGS Bulletin 11","8"
"619",FGL11-129,,Faro Grid Line 1998,"580320","6915300",-5.00000000000,0.00000000000,-0.20000000000,0.00000000000,2.96000000000,16.00000000000,0.00000000000,240.00000000000,0.50000000000,-2.00000000000,0.71000000000,-0.50000000000,15.00000000000,56.00000000000,49.00000000000,3.74000000000,10.00000000000,-1.00000000000,0.00000000000,0.14000000000,40.00000000000,1.33000000000,420.00000000000,-1.00000000000,0.03000000000,49.00000000000,0.00000000000,660.00000000000,0.00000000000,26.00000000000,0.00000000000,0.00000000000,0.00000000000,-2.00000000000,8.00000000000,0.00000000000,0.00000000000,53.00000000000,0.00000000000,0.05000000000,0.00000000000,-10.00000000000,-10.00000000000,46.00000000000,-10.00000000000,82.00000000000,,,"Bond, 2001, Anvil, YGS Bulletin 11","8"
"620",FGL11-130,,Faro Grid Line 1998,"580350","6915110",-5.00000000000,0.00000000000,-0.20000000000,0.00000000000,2.13000000000,14.00000000000,0.00000000000,230.00000000000,0.50000000000,-2.00000000000,0.60000000000,-0.50000000000,15.00000000000,50.00000000000,57.00000000000,3.46000000000,-10.00000000000,-1.00000000000,0.00000000000,0.25000000000,30.00000000000,0.96000000000,495.00000000000,1.00000000000,0.01000000000,48.00000000000,0.00000000000,840.00000000000,0.00000000000,20.00000000000,0.00000000000,0.00000000000,0.00000000000,-2.00000000000,6.00000000000,0.00000000000,0.00000000000,42.00000000000,0.00000000000,0.05000000000,0.00000000000,-10.00000000000,-10.00000000000,47.00000000000,-10.00000000000,104.00000000000,,,"Bond, 2001, Anvil, YGS Bulletin 11","8"
"621",FGL11-131,,Faro Grid Line 1998,"580200","6914910",-5.00000000000,0.00000000000,-0.20000000000,0.00000000000,2.84000000000,16.00000000000,0.00000000000,270.00000000000,0.50000000000,-2.00000000000,0.74000000000,-0.50000000000,16.00000000000,73.00000000000,61.00000000000,3.86000000000,10.00000000000,-1.00000000000,0.00000000000,0.29000000000,40.00000000000,1.48000000000,420.00000000000,1.00000000000,0.04000000000,58.00000000000,0.00000000000,770.00000000000,0.00000000000,26.00000000000,0.00000000000,0.00000000000,0.00000000000,-2.00000000000,8.00000000000,0.00000000000,0.00000000000,57.00000000000,0.00000000000,0.06000000000,0.00000000000,-10.00000000000,-10.00000000000,57.00000000000,-10.00000000000,98.00000000000,,,"Bond, 2001, Anvil, YGS Bulletin 11","8"
